image_name,width,height,x0,y0,x1,y1,out_of_bounds,bbox_width,bbox_height,bbox_area
00002020.jpg,800,533,103,109,226,206,False,123,97,11931
00000637.jpg,1300,956,691,106,1027,393,False,336,287,96432
00000637.jpg,1300,956,440,303,907,712,False,467,409,191003
00000637.jpg,1300,956,563,79,829,301,False,266,222,59052
00000637.jpg,1300,956,348,141,602,359,False,254,218,55372
00000637.jpg,1300,956,908,12,1157,220,False,249,208,51792
00000637.jpg,1300,956,5,125,364,482,False,359,357,128163
00001529.jpg,683,1024,214,103,410,439,False,196,336,65856
00000151.jpg,1024,681,328,215,678,487,False,350,272,95200
00003458.jpg,236,268,109,14,158,79,False,49,65,3185
00003458.jpg,236,268,74,54,115,108,False,41,54,2214
00003458.jpg,236,268,104,100,142,150,False,38,50,1900
00002975.jpg,612,408,240,60,538,291,False,298,231,68838
00002949.jpg,288,360,109,74,176,170,False,67,96,6432
00000838.jpg,799,1024,123,45,588,723,False,465,678,315270
00001313.jpg,682,1024,230,69,475,488,False,245,419,102655
00003504.jpg,236,354,52,96,99,179,False,47,83,3901
00003262.jpg,681,1024,284,81,439,347,False,155,266,41230
00001475.jpg,800,532,305,43,556,238,False,251,195,48945
00001461.jpg,512,512,345,20,459,152,False,114,132,15048
00001461.jpg,512,512,266,72,371,196,False,105,124,13020
00001461.jpg,512,512,107,247,193,347,False,86,100,8600
00003276.jpg,681,1024,284,81,439,347,False,155,266,41230
00002168.jpg,1000,792,271,18,439,173,False,168,155,26040
00002168.jpg,1000,792,627,39,788,187,False,161,148,23828
00002168.jpg,1000,792,493,250,617,362,False,124,112,13888
00003510.jpg,236,318,85,13,133,89,False,48,76,3648
00003510.jpg,236,318,77,91,116,150,False,39,59,2301
00001307.jpg,1000,667,403,47,691,266,False,288,219,63072
00002626.jpg,612,408,203,103,421,273,False,218,170,37060
00000031.jpg,434,650,170,328,222,418,False,52,90,4680
00000757.jpg,800,582,258,148,479,335,False,221,187,41327
00002140.jpg,1001,1600,363,235,521,523,False,158,288,45504
00002154.jpg,1300,861,699,186,840,296,False,141,110,15510
00002801.jpg,819,1024,367,186,608,537,False,241,351,84591
00002801.jpg,819,1024,1,1,149,139,False,148,138,20424
00002801.jpg,819,1024,280,3,517,222,False,237,219,51903
00000970.jpg,1024,688,415,1,924,399,False,509,398,202582
00002815.jpg,900,600,369,155,527,278,False,158,123,19434
00002183.jpg,900,642,374,61,705,335,False,331,274,90694
00002183.jpg,900,642,615,233,820,403,False,205,170,34850
00000794.jpg,512,512,97,1,500,430,False,403,429,172887
00000958.jpg,600,400,248,90,337,159,False,89,69,6141
00002197.jpg,800,534,296,78,390,150,False,94,72,6768
00003289.jpg,461,713,127,200,186,306,False,59,106,6254
00002829.jpg,960,642,396,130,773,429,False,377,299,112723
00000569.jpg,590,394,78,79,252,211,False,174,132,22968
00000569.jpg,590,394,440,62,512,118,False,72,56,4032
00000569.jpg,590,394,381,125,452,181,False,71,56,3976
00000569.jpg,590,394,246,77,330,143,False,84,66,5544
00002418.jpg,1023,682,243,64,557,307,False,314,243,76302
00001105.jpg,1024,682,433,64,956,470,False,523,406,212338
00003074.jpg,1600,1154,350,280,540,436,False,190,156,29640
00001663.jpg,866,1300,339,230,509,532,False,170,302,51340
00001893.jpg,875,1390,385,99,712,690,False,327,591,193257
00000233.jpg,1300,1300,549,628,787,906,False,238,278,66164
00002430.jpg,728,546,145,41,443,301,False,298,260,77480
00001139.jpg,700,1050,305,58,507,410,False,202,352,71104
00002356.jpg,359,320,66,41,104,80,False,38,39,1482
00003048.jpg,2000,1333,242,318,1065,956,False,823,638,525074
00003048.jpg,2000,1333,1093,339,1778,870,False,685,531,363735
00001878.jpg,600,332,105,15,208,83,False,103,68,7004
00001688.jpg,408,612,222,25,286,135,False,64,110,7040
00001850.jpg,596,900,272,182,334,291,False,62,109,6758
00001844.jpg,1600,1165,519,78,806,321,False,287,243,69741
00001844.jpg,1600,1165,898,103,1140,308,False,242,205,49610
00000582.jpg,1200,675,314,366,599,553,False,285,187,53295
00000583.jpg,2716,1810,1877,511,2365,889,False,488,378,184464
00000583.jpg,2716,1810,774,120,1379,590,False,605,470,284350
00001845.jpg,1500,1120,608,64,943,354,False,335,290,97150
00002380.jpg,746,431,76,31,222,129,False,146,98,14308
00002380.jpg,746,431,256,47,393,139,False,137,92,12604
00002380.jpg,746,431,473,101,585,177,False,112,76,8512
00000597.jpg,1440,810,607,241,778,353,False,171,112,19152
00001851.jpg,1300,867,241,68,785,490,False,544,422,229568
00001689.jpg,1500,1000,529,160,810,383,False,281,223,62663
00001689.jpg,1500,1000,946,97,1246,325,False,300,228,68400
00001879.jpg,509,339,141,28,395,225,False,254,197,50038
00000226.jpg,1000,1500,336,559,458,771,False,122,212,25864
00001138.jpg,332,519,61,3,242,325,False,181,322,58282
00003049.jpg,600,901,221,187,355,420,False,134,233,31222
00003049.jpg,600,901,374,103,529,374,False,155,271,42005
00002357.jpg,536,600,178,148,336,353,False,158,205,32390
00000540.jpg,612,408,245,138,378,241,False,133,103,13699
00000540.jpg,612,408,9,61,174,186,False,165,125,20625
00000540.jpg,612,408,317,46,424,128,False,107,82,8774
00000540.jpg,612,408,215,46,352,154,False,137,108,14796
00000540.jpg,612,408,355,90,489,194,False,134,104,13936
00000540.jpg,612,408,466,1,612,91,False,146,90,13140
00000540.jpg,612,408,146,43,245,118,False,99,75,7425
00001886.jpg,612,612,204,22,392,241,False,188,219,41172
00001892.jpg,866,1300,494,32,679,348,False,185,316,58460
00002343.jpg,1000,1001,451,666,563,796,False,112,130,14560
00002343.jpg,1000,1001,775,41,889,174,False,114,133,15162
00002343.jpg,1000,1001,432,121,556,265,False,124,144,17856
00001104.jpg,700,1050,86,1,604,738,False,518,737,381766
00003061.jpg,1651,2190,616,416,826,740,False,210,324,68040
00001676.jpg,736,1492,125,132,406,794,False,281,662,186022
00002419.jpg,660,440,283,206,421,313,False,138,107,14766
00003288.jpg,272,340,137,85,167,129,False,30,44,1320
00000959.jpg,1125,1500,248,174,904,1169,False,656,995,652720
00002828.jpg,600,338,139,57,453,263,False,314,206,64684
00000965.jpg,1334,2000,520,325,977,1105,False,457,780,356460
00002814.jpg,1024,682,418,152,628,311,False,210,159,33390
00002814.jpg,1024,682,585,190,809,363,False,224,173,38752
00002814.jpg,1024,682,256,164,465,326,False,209,162,33858
00002800.jpg,1500,1000,106,38,609,428,False,503,390,196170
00002800.jpg,1500,1000,896,22,1435,441,False,539,419,225841
00002800.jpg,1500,1000,414,276,794,570,False,380,294,111720
00002800.jpg,1500,1000,3,335,435,685,False,432,350,151200
00002633.jpg,750,501,189,106,268,167,False,79,61,4819
00002633.jpg,750,501,274,81,372,155,False,98,74,7252
00002633.jpg,750,501,376,76,473,151,False,97,75,7275
00002633.jpg,750,501,402,170,489,238,False,87,68,5916
00000024.jpg,829,580,167,36,257,109,False,90,73,6570
00000024.jpg,829,580,573,38,664,111,False,91,73,6643
00002141.jpg,174,238,82,44,117,101,False,35,57,1995
00001448.jpg,1600,1168,661,228,1074,580,False,413,352,145376
00002169.jpg,721,900,253,266,439,536,False,186,270,50220
00003277.jpg,626,417,98,90,425,344,False,327,254,83058
00001460.jpg,670,450,218,10,475,210,False,257,200,51400
00001306.jpg,600,419,153,36,382,226,False,229,190,43510
00000018.jpg,800,534,131,30,628,408,False,497,378,187866
00003505.jpg,235,157,110,5,172,53,False,62,48,2976
00003505.jpg,235,157,30,49,75,84,False,45,35,1575
00003505.jpg,235,157,75,14,131,57,False,56,43,2408
00001312.jpg,1001,1600,424,366,683,837,False,259,471,121989
00001474.jpg,1098,732,23,350,237,517,False,214,167,35738
00001474.jpg,1098,732,834,371,1044,534,False,210,163,34230
00001474.jpg,1098,732,728,336,901,467,False,173,131,22663
00001474.jpg,1098,732,198,134,368,266,False,170,132,22440
00001474.jpg,1098,732,126,33,284,156,False,158,123,19434
00001474.jpg,1098,732,831,77,990,200,False,159,123,19557
00001474.jpg,1098,732,934,171,1089,294,False,155,123,19065
00001474.jpg,1098,732,157,509,407,703,False,250,194,48500
00003263.jpg,800,533,388,71,526,178,False,138,107,14766
00000193.jpg,1000,667,477,76,715,260,False,238,184,43792
00002784.jpg,2000,1000,609,164,1372,618,False,763,454,346402
00002784.jpg,2000,1000,25,179,740,595,False,715,416,297440
00002784.jpg,2000,1000,1260,153,2000,619,False,740,466,344840
00001299.jpg,500,750,211,76,368,350,False,157,274,43018
00000839.jpg,1600,1122,966,127,1247,356,False,281,229,64349
00000811.jpg,1500,1600,726,130,1139,633,False,413,503,207739
00002960.jpg,1200,900,734,202,940,382,False,206,180,37080
00002974.jpg,1024,683,169,104,361,253,False,192,149,28608
00002974.jpg,1024,683,313,60,513,216,False,200,156,31200
00002974.jpg,1024,683,421,131,654,312,False,233,181,42173
00002974.jpg,1024,683,649,211,872,385,False,223,174,38802
00002974.jpg,1024,683,558,30,781,200,False,223,170,37910
00002974.jpg,1024,683,106,289,335,466,False,229,177,40533
00002974.jpg,1024,683,763,277,1016,478,False,253,201,50853
00002974.jpg,1024,683,399,374,664,580,False,265,206,54590
00000805.jpg,450,319,196,40,299,125,False,103,85,8755
00001528.jpg,450,318,206,93,298,168,False,92,75,6900
00002021.jpg,493,280,243,21,335,82,False,92,61,5612
00003459.jpg,236,322,89,27,119,73,False,30,46,1380
00000150.jpg,1600,1127,512,82,1060,531,False,548,449,246052
00002753.jpg,550,366,107,59,252,169,False,145,110,15950
00002753.jpg,550,366,268,105,417,220,False,149,115,17135
00002753.jpg,550,366,180,77,308,176,False,128,99,12672
00002035.jpg,1500,1120,519,79,971,471,False,452,392,177184
00003303.jpg,626,352,462,41,572,113,False,110,72,7920
00003303.jpg,626,352,300,84,446,177,False,146,93,13578
00003303.jpg,626,352,427,106,563,195,False,136,89,12104
00003303.jpg,626,352,220,60,340,137,False,120,77,9240
00001514.jpg,626,417,142,36,491,306,False,349,270,94230
00001272.jpg,380,280,127,37,304,189,False,177,152,26904
00003465.jpg,235,385,87,146,150,267,False,63,121,7623
00003471.jpg,236,352,60,191,111,279,False,51,88,4488
00003471.jpg,236,352,51,69,119,187,False,68,118,8024
00000178.jpg,650,434,266,106,434,233,False,168,127,21336
00001266.jpg,612,419,146,39,465,293,False,319,254,81026
00003317.jpg,390,280,290,30,348,79,False,58,49,2842
00003317.jpg,390,280,195,12,251,59,False,56,47,2632
00003317.jpg,390,280,150,48,197,86,False,47,38,1786
00003317.jpg,390,280,59,146,113,191,False,54,45,2430
00002009.jpg,512,512,190,1,331,117,False,141,116,16356
00001931.jpg,1334,2000,560,174,709,434,False,149,260,38740
00001925.jpg,1335,2000,559,153,826,619,False,267,466,124422
00002592.jpg,467,700,201,94,290,246,False,89,152,13528
00002545.jpg,400,600,171,46,214,122,False,43,76,3268
00002223.jpg,744,1116,217,205,566,801,False,349,596,208004
00002237.jpg,768,1122,342,100,517,397,False,175,297,51975
00002579.jpg,600,285,253,48,411,135,False,158,87,13746
00002579.jpg,600,285,223,21,372,103,False,149,82,12218
00000408.jpg,1000,1500,297,2,784,815,False,487,813,395931
00003115.jpg,681,1024,289,157,465,465,False,176,308,54208
00001702.jpg,866,1390,304,76,409,273,False,105,197,20685
00003103.jpg,1200,628,80,46,538,324,False,458,278,127324
00003103.jpg,1200,628,829,222,1026,342,False,197,120,23640
00001072.jpg,1000,667,265,82,566,316,False,301,234,70434
00001066.jpg,1068,1700,382,203,574,551,False,192,348,66816
00003117.jpg,800,534,330,153,456,249,False,126,96,12096
00002209.jpg,698,1050,200,93,548,688,False,348,595,207060
00000436.jpg,4461,6680,1810,2047,2340,2991,False,530,944,500320
00002547.jpg,1300,1051,651,324,1198,838,False,547,514,281158
00002553.jpg,2560,1440,199,1,2203,1280,False,2004,1279,2563116
00000422.jpg,900,601,393,241,562,369,False,169,128,21632
00001933.jpg,1500,1101,595,67,974,399,False,379,332,125828
00002584.jpg,1280,720,561,96,885,312,False,324,216,69984
00002584.jpg,1280,720,655,112,979,324,False,324,212,68688
00001099.jpg,612,408,1,1,511,404,False,510,403,205530
00000387.jpg,1280,720,295,1,1280,718,False,985,717,706245
00003467.jpg,236,157,44,29,112,83,False,68,54,3672
00003467.jpg,236,157,117,29,187,84,False,70,55,3850
00001270.jpg,1300,956,506,25,994,434,False,488,409,199592
00003301.jpg,800,800,213,32,357,196,False,144,164,23616
00001264.jpg,866,1300,322,628,528,988,False,206,360,74160
00003473.jpg,236,354,61,99,111,187,False,50,88,4400
00003473.jpg,236,354,126,15,163,79,False,37,64,2368
00002745.jpg,1024,683,142,223,431,447,False,289,224,64736
00002745.jpg,1024,683,588,152,877,376,False,289,224,64736
00002745.jpg,1024,683,379,187,674,411,False,295,224,66080
00002023.jpg,1600,2000,927,554,1247,1030,False,320,476,152320
00002037.jpg,612,408,81,25,265,168,False,184,143,26312
00002989.jpg,1707,2560,669,652,1130,1457,False,461,805,371105
00002751.jpg,1000,666,479,175,598,267,False,119,92,10948
00000146.jpg,870,580,488,44,704,208,False,216,164,35424
00002962.jpg,2048,1365,718,567,1295,1006,False,577,439,253303
00000813.jpg,2613,1960,6,1,1528,1547,False,1522,1546,2353012
00000807.jpg,1800,1202,816,199,1192,491,False,376,292,109792
00002976.jpg,2048,2048,324,687,691,1115,False,367,428,157076
00002976.jpg,2048,2048,1595,7,1963,399,False,368,392,144256
00002786.jpg,768,512,188,63,607,388,False,419,325,136175
00003498.jpg,235,353,56,84,154,255,False,98,171,16758
00000191.jpg,400,259,162,27,280,115,False,118,88,10384
00000191.jpg,400,259,43,46,158,133,False,115,87,10005
00000191.jpg,400,259,268,40,367,114,False,99,74,7326
00003513.jpg,236,157,59,31,145,97,False,86,66,5676
00003275.jpg,236,353,83,82,126,155,False,43,73,3139
00003261.jpg,612,408,286,57,495,220,False,209,163,34067
00001476.jpg,408,612,159,101,245,250,False,86,149,12814
00000768.jpg,866,1390,261,56,371,261,False,110,205,22550
00002619.jpg,1024,683,780,114,980,269,False,200,155,31000
00002619.jpg,1024,683,567,44,781,210,False,214,166,35524
00002619.jpg,1024,683,464,96,629,227,False,165,131,21615
00003507.jpg,236,236,38,58,108,137,False,70,79,5530
00000026.jpg,1600,1158,258,300,783,742,False,525,442,232050
00000026.jpg,1600,1158,693,241,1256,715,False,563,474,266862
00002631.jpg,2000,1333,874,252,1274,562,False,400,310,124000
00003249.jpg,426,640,126,189,194,307,False,68,118,8024
00003249.jpg,426,640,259,116,331,239,False,72,123,8856
00002157.jpg,400,453,52,19,223,244,False,171,225,38475
00000754.jpg,768,1024,307,174,514,495,False,207,321,66447
00002143.jpg,612,408,255,38,495,224,False,240,186,44640
00002625.jpg,384,640,153,91,211,204,False,58,113,6554
00002625.jpg,384,640,175,33,217,115,False,42,82,3444
00000032.jpg,1600,1157,555,63,1447,830,False,892,767,684164
00002816.jpg,700,467,356,53,590,236,False,234,183,42822
00000973.jpg,1600,1168,530,99,1066,555,False,536,456,244416
00002802.jpg,1024,576,223,129,432,266,False,209,137,28633
00002802.jpg,1024,576,586,19,814,168,False,228,149,33972
00002802.jpg,1024,576,828,1,1024,125,False,196,124,24304
00002802.jpg,1024,576,412,57,631,197,False,219,140,30660
00002802.jpg,1024,576,12,210,199,333,False,187,123,23001
00000783.jpg,957,1300,380,199,499,387,False,119,188,22372
00002180.jpg,1300,971,586,225,782,392,False,196,167,32732
00003077.jpg,332,519,53,121,88,184,False,35,63,2205
00003077.jpg,332,519,220,101,254,163,False,34,62,2108
00003077.jpg,332,519,93,171,130,238,False,37,67,2479
00001660.jpg,400,600,164,42,246,185,False,82,143,11726
00001106.jpg,1800,1202,553,396,856,632,False,303,236,71508
00001112.jpg,590,394,280,30,421,139,False,141,109,15369
00001674.jpg,1300,956,486,81,764,319,False,278,238,66164
00001884.jpg,434,600,98,3,335,375,False,237,372,88164
00000542.jpg,1067,1700,249,688,492,1138,False,243,450,109350
00002433.jpg,2000,2000,1138,294,1392,583,False,254,289,73406
00000230.jpg,600,400,258,90,456,244,False,198,154,30492
00002341.jpg,1000,624,387,316,571,446,False,184,130,23920
00001890.jpg,800,597,311,39,455,164,False,144,125,18000
00000556.jpg,2937,1960,796,302,1899,1158,False,1103,856,944168
00000556.jpg,2937,1960,2154,245,2937,1068,False,783,823,644409
00000556.jpg,2937,1960,1470,17,2392,733,False,922,716,660152
00000556.jpg,2937,1960,9,627,855,1619,False,846,992,839232
00000556.jpg,2937,1960,1161,371,2363,1285,False,1202,914,1098628
00001648.jpg,1500,1101,739,240,1081,538,False,342,298,101916
00001847.jpg,683,1024,299,179,417,384,False,118,205,24190
00001853.jpg,318,420,159,65,221,160,False,62,95,5890
00001853.jpg,318,420,81,128,130,204,False,49,76,3724
00001852.jpg,1000,563,7,1,1000,561,False,993,560,556080
00000580.jpg,2937,1960,1438,67,2401,832,False,963,765,736695
00000580.jpg,2937,1960,720,499,2003,1496,False,1283,997,1279151
00000580.jpg,2937,1960,628,45,1404,661,False,776,616,478016
00000580.jpg,2937,1960,4,253,1010,1162,False,1006,909,914454
00000580.jpg,2937,1960,2046,9,2937,1096,False,891,1087,968517
00001846.jpg,600,439,191,39,306,137,False,115,98,11270
00000231.jpg,1024,683,194,7,791,460,False,597,453,270441
00002354.jpg,640,467,220,85,317,167,False,97,82,7954
00000543.jpg,1620,1080,588,184,1193,653,False,605,469,283745
00000543.jpg,1620,1080,105,304,552,659,False,447,355,158685
00001885.jpg,1300,904,621,108,1038,446,False,417,338,140946
00001113.jpg,626,418,236,2,626,152,False,390,150,58500
00003062.jpg,1400,1050,575,281,805,478,False,230,197,45310
00001675.jpg,1600,1168,883,93,1247,410,False,364,317,115388
00001661.jpg,600,387,213,153,423,307,False,210,154,32340
00003076.jpg,1916,2405,300,65,1544,1882,False,1244,1817,2260348
00000219.jpg,681,1023,253,107,324,228,False,71,121,8591
00001107.jpg,533,849,231,68,297,191,False,66,123,8118
00001488.jpg,1300,866,147,1,1300,856,False,1153,855,985815
00000796.jpg,1068,1700,548,114,740,469,False,192,355,68160
00002181.jpg,470,627,197,55,289,198,False,92,143,13156
00002195.jpg,584,860,269,131,361,292,False,92,161,14812
00000972.jpg,612,408,92,82,231,190,False,139,108,15012
00002803.jpg,868,1300,358,128,528,424,False,170,296,50320
00002817.jpg,1500,1000,598,45,835,228,False,237,183,43371
00002817.jpg,1500,1000,750,32,992,215,False,242,183,44286
00002817.jpg,1500,1000,474,180,691,348,False,217,168,36456
00002817.jpg,1500,1000,892,243,1083,391,False,191,148,28268
00000966.jpg,1300,986,294,217,1085,914,False,791,697,551327
00002142.jpg,1200,675,705,100,911,235,False,206,135,27810
00002142.jpg,1200,675,149,4,459,207,False,310,203,62930
00002142.jpg,1200,675,433,26,695,197,False,262,171,44802
00000755.jpg,800,533,253,42,539,264,False,286,222,63492
00002624.jpg,612,408,151,98,263,183,False,112,85,9520
00001339.jpg,600,419,218,21,331,111,False,113,90,10170
00000741.jpg,1600,1157,304,107,579,339,False,275,232,63800
00000741.jpg,1600,1157,998,39,1267,270,False,269,231,62139
00000741.jpg,1600,1157,871,137,1118,345,False,247,208,51376
00000741.jpg,1600,1157,534,202,781,410,False,247,208,51376
00000741.jpg,1600,1157,720,228,978,450,False,258,222,57276
00000999.jpg,590,884,266,84,337,209,False,71,125,8875
00002156.jpg,692,1050,162,164,478,722,False,316,558,176328
00003248.jpg,1300,956,574,119,798,310,False,224,191,42784
00003248.jpg,1300,956,388,201,606,388,False,218,187,40766
00001477.jpg,4000,6000,1247,517,2503,2710,False,1256,2193,2754408
00003260.jpg,480,720,259,216,330,340,False,71,124,8804
00002618.jpg,510,340,218,44,389,177,False,171,133,22743
00001311.jpg,736,942,143,80,544,678,False,401,598,239798
00001305.jpg,1300,866,273,146,501,324,False,228,178,40584
00001305.jpg,1300,866,475,223,699,397,False,224,174,38976
00001305.jpg,1300,866,574,84,802,265,False,228,181,41268
00001463.jpg,2000,1334,678,47,1363,579,False,685,532,364420
00002787.jpg,720,810,232,159,411,392,False,179,233,41707
00002787.jpg,720,810,360,60,586,350,False,226,290,65540
00002963.jpg,1800,900,1430,54,1800,315,False,370,261,96570
00002963.jpg,1800,900,1060,77,1507,327,False,447,250,111750
00002963.jpg,1800,900,13,61,458,320,False,445,259,115255
00002963.jpg,1800,900,714,498,1169,763,False,455,265,120575
00002963.jpg,1800,900,705,78,1151,337,False,446,259,115514
00002963.jpg,1800,900,1106,507,1552,767,False,446,260,115960
00000812.jpg,1156,1600,394,218,606,560,False,212,342,72504
00000621.jpg,1600,1156,790,259,1083,506,False,293,247,72371
00000621.jpg,1600,1156,832,62,979,186,False,147,124,18228
00000621.jpg,1600,1156,511,193,681,336,False,170,143,24310
00000621.jpg,1600,1156,611,303,786,450,False,175,147,25725
00001259.jpg,1500,1101,811,99,1359,567,False,548,468,256464
00002988.jpg,321,254,126,75,209,151,False,83,76,6308
00002744.jpg,681,1024,308,131,435,354,False,127,223,28321
00000153.jpg,1500,844,1034,77,1327,269,False,293,192,56256
00000153.jpg,1500,844,155,56,442,248,False,287,192,55104
00002022.jpg,1440,810,463,48,978,393,False,515,345,177675
00003314.jpg,1335,2000,769,297,1197,1044,False,428,747,319716
00003472.jpg,236,140,27,1,169,99,False,142,98,13916
00003472.jpg,236,140,91,1,235,105,False,144,104,14976
00001271.jpg,667,1000,305,170,373,289,False,68,119,8092
00003300.jpg,236,280,109,17,141,62,False,32,45,1440
00001517.jpg,462,280,80,1,445,183,False,365,182,66430
00000609.jpg,390,280,246,28,328,96,False,82,68,5576
00000609.jpg,390,280,188,73,266,138,False,78,65,5070
00000609.jpg,390,280,128,122,219,196,False,91,74,6734
00000609.jpg,390,280,213,159,293,225,False,80,66,5280
00000609.jpg,390,280,108,21,187,88,False,79,67,5293
00000609.jpg,390,280,53,104,131,169,False,78,65,5070
00000609.jpg,390,280,267,132,366,214,False,99,82,8118
00000609.jpg,390,280,195,12,265,71,False,70,59,4130
00000609.jpg,390,280,82,144,160,209,False,78,65,5070
00000386.jpg,650,434,151,103,290,210,False,139,107,14873
00001926.jpg,1600,1156,180,7,1241,919,False,1061,912,967632
00000423.jpg,1001,1620,284,50,643,728,False,359,678,243402
00002220.jpg,364,480,53,38,316,442,False,263,404,106252
00000351.jpg,1300,956,529,104,929,446,False,400,342,136800
00001067.jpg,500,333,160,27,389,208,False,229,181,41449
00000379.jpg,467,700,238,18,297,121,False,59,103,6077
00003116.jpg,1280,854,433,277,673,459,False,240,182,43680
00001701.jpg,433,650,172,116,267,281,False,95,165,15675
00003102.jpg,612,408,299,240,413,329,False,114,89,10146
00003102.jpg,612,408,147,206,252,287,False,105,81,8505
00003102.jpg,612,408,282,130,378,205,False,96,75,7200
00003102.jpg,612,408,221,52,311,122,False,90,70,6300
00003102.jpg,612,408,111,65,202,135,False,91,70,6370
00003102.jpg,612,408,190,140,298,223,False,108,83,8964
00001073.jpg,333,519,135,12,227,178,False,92,166,15272
00002542.jpg,1500,1000,123,5,1016,668,False,893,663,592059
00002224.jpg,1000,777,647,150,733,227,False,86,77,6622
00002230.jpg,640,881,130,135,292,400,False,162,265,42930
00002230.jpg,640,881,326,204,438,384,False,112,180,20160
00001739.jpg,1000,667,337,66,689,339,False,352,273,96096
00000427.jpg,2316,2557,1620,834,2316,1853,False,696,1019,709224
00000427.jpg,2316,2557,159,346,840,1222,False,681,876,596556
00002556.jpg,5472,3648,1585,1720,3886,3505,False,2301,1785,4107285
00002218.jpg,3734,4800,2096,478,2795,1525,False,699,1047,731853
00001705.jpg,1280,720,831,89,1056,237,False,225,148,33300
00001705.jpg,1280,720,159,63,490,280,False,331,217,71827
00003112.jpg,390,280,160,1,338,104,False,178,103,18334
00001063.jpg,1500,1389,15,1,1032,883,False,1017,882,896994
00001088.jpg,1800,1202,699,331,983,552,False,284,221,62764
00000396.jpg,600,400,148,61,377,242,False,229,181,41449
00002581.jpg,1365,2048,552,134,897,750,False,345,616,212520
00001922.jpg,1000,667,383,39,587,198,False,204,159,32436
00002595.jpg,858,572,396,140,618,312,False,222,172,38184
00002026.jpg,683,1023,291,117,380,271,False,89,154,13706
00001249.jpg,236,297,50,5,151,153,False,101,148,14948
00002740.jpg,1024,683,340,192,449,277,False,109,85,9265
00000143.jpg,736,919,218,121,444,449,False,226,328,74128
00000625.jpg,450,321,209,86,265,132,False,56,46,2576
00000625.jpg,450,321,255,104,308,149,False,53,45,2385
00002032.jpg,700,1050,282,76,405,291,False,123,215,26445
00003304.jpg,1023,683,58,123,271,285,False,213,162,34506
00003304.jpg,1023,683,759,58,987,231,False,228,173,39444
00001275.jpg,1242,1530,349,192,567,505,False,218,313,68234
00003476.jpg,236,157,85,25,138,67,False,53,42,2226
00002768.jpg,920,460,1,56,501,403,False,500,347,173500
00003310.jpg,612,408,256,65,453,217,False,197,152,29944
00000619.jpg,1024,683,157,257,416,458,False,259,201,52059
00000619.jpg,1024,683,255,122,435,261,False,180,139,25020
00000619.jpg,1024,683,363,230,559,383,False,196,153,29988
00001507.jpg,640,963,229,35,421,372,False,192,337,64704
00002783.jpg,454,340,49,54,243,223,False,194,169,32786
00000194.jpg,866,1390,366,265,518,549,False,152,284,43168
00000180.jpg,1000,624,340,35,750,332,False,410,297,121770
00002797.jpg,1000,667,206,43,306,121,False,100,78,7800
00003489.jpg,222,288,117,46,152,99,False,35,53,1855
00000816.jpg,299,450,1,5,112,327,False,111,322,35742
00000802.jpg,682,1024,253,85,329,218,False,76,133,10108
00002152.jpg,1280,861,589,300,766,439,False,177,139,24603
00000023.jpg,1000,1500,375,285,562,612,False,187,327,61149
00002634.jpg,333,519,52,117,116,232,False,64,115,7360
00002634.jpg,333,519,126,163,191,281,False,65,118,7670
00002634.jpg,333,519,194,121,255,232,False,61,111,6771
00002620.jpg,1600,1167,771,117,1369,624,False,598,507,303186
00002620.jpg,1600,1167,262,6,900,502,False,638,496,316448
00001329.jpg,600,420,139,1,276,56,False,137,55,7535
00000989.jpg,1000,667,422,102,868,448,False,446,346,154316
00000751.jpg,733,1023,294,76,431,299,False,137,223,30551
00003258.jpg,626,417,143,48,257,137,False,114,89,10146
00003258.jpg,626,417,385,60,513,157,False,128,97,12416
00003258.jpg,626,417,241,179,372,281,False,131,102,13362
00002146.jpg,397,600,159,70,233,199,False,74,129,9546
00000779.jpg,1600,1168,315,155,672,465,False,357,310,110670
00002608.jpg,2000,1333,1121,404,1548,728,False,427,324,138348
00002608.jpg,2000,1333,752,223,1111,501,False,359,278,99802
00002608.jpg,2000,1333,914,590,1258,857,False,344,267,91848
00001301.jpg,385,280,55,38,168,134,False,113,96,10848
00001315.jpg,689,900,156,6,470,484,False,314,478,150092
00003502.jpg,200,150,1,1,200,149,False,199,148,29452
00003264.jpg,1001,1001,373,17,626,305,False,253,288,72864
00001473.jpg,736,736,181,91,547,517,False,366,426,155916
00000786.jpg,1024,683,27,1,650,452,False,623,451,280973
00002191.jpg,400,285,74,24,158,92,False,84,68,5712
00002191.jpg,400,285,316,62,390,124,False,74,62,4588
00000792.jpg,1000,1000,262,33,728,575,False,466,542,252572
00000962.jpg,700,525,82,10,557,424,False,475,414,196650
00002807.jpg,600,369,275,45,452,172,False,177,127,22479
00002807.jpg,600,369,399,40,579,166,False,180,126,22680
00000976.jpg,1202,1800,332,499,572,927,False,240,428,102720
00002436.jpg,925,1200,231,70,683,753,False,452,683,308716
00000547.jpg,1001,1600,30,327,222,692,False,192,365,70080
00000547.jpg,1001,1600,233,416,380,691,False,147,275,40425
00000547.jpg,1001,1600,449,494,653,875,False,204,381,77724
00001881.jpg,900,556,192,27,740,429,False,548,402,220296
00001659.jpg,1280,720,1,1,1280,712,False,1279,711,909369
00002350.jpg,750,440,333,50,454,133,False,121,83,10043
00000553.jpg,800,582,202,40,418,223,False,216,183,39528
